country,sex,age,lx,ex
ETH,male,20-24,92009.934,49.4748
ETH,male,25-29,90333.016,45.3462
ETH,male,30-34,88617.368,41.1755
ETH,male,35-39,86809.397,36.9805
ETH,male,40-44,84840.278,32.7794
ETH,male,45-49,82479.268,28.6442
ETH,male,50-54,79599.162,24.5861
ETH,male,55-59,75595.911,20.7496
ETH,male,60-64,70557.106,17.0456
ETH,male,65-69,63469.175,13.6538
ETH,male,70-74,53879.886,10.62
ETH,male,75-79,41562.068,8.0008
ETH,male,80-84,27341.156,5.8482
ETH,male,85-89,13910.362,4.1603
ETH,male,90-94,4684.17,2.8791
ETH,male,95+,808.543,2.108
FIN,female,<1,100000.0,84.7892
FIN,female,1-4,99840.489,83.9244
FIN,female,5-9,99798.294,79.9594
FIN,female,10-14,99777.946,74.9751
FIN,female,15-19,99740.674,70.0021
FIN,female,20-24,99652.031,65.0618
FIN,female,25-29,99511.216,60.1503
FIN,female,30-34,99369.034,55.2328
FIN,female,35-39,99201.931,50.3215
FIN,female,40-44,98974.06,45.4312
FIN,female,45-49,98630.14,40.5803
FIN,female,50-54,98061.988,35.7996
FIN,female,55-59,97115.226,31.1226
FIN,female,60-64,95689.766,26.5464
FIN,female,65-69,93410.038,22.1288
FIN,female,70-74,89947.161,17.8786
FIN,female,75-79,84629.457,13.8336
FIN,female,80-84,75848.06,10.1205
FIN,female,85-89,60818.292,6.953
FIN,female,90-94,38017.673,4.5576
FIN,female,95+,14823.177,2.9531
FIN,male,<1,100000.0,79.3836
FIN,male,1-4,99819.318,78.527
FIN,male,5-9,99751.813,74.5793
FIN,male,10-14,99731.854,69.5937
FIN,male,15-19,99696.593,64.6173
FIN,male,20-24,99514.465,59.7299
FIN,male,25-29,99152.461,54.9387
FIN,male,30-34,98764.894,50.1444
FIN,male,35-39,98326.042,45.3568
FIN,male,40-44,97778.689,40.596
FIN,male,45-49,97019.598,35.8928
FIN,male,50-54,95864.123,31.2931
FIN,male,55-59,94015.518,26.8559
FIN,male,60-64,91149.455,22.6161
FIN,male,65-69,86635.885,18.6551
FIN,male,70-74,80181.985,14.9454
FIN,male,75-79,71229.501,11.4928
FIN,male,80-84,58662.785,8.3897
FIN,male,85-89,41455.129,5.7888
FIN,male,90-94,21432.118,3.8731
FIN,male,95+,6469.126,2.5968
FJI,female,<1,100000.0,69.5411
FJI,female,1-4,98541.399,69.5687
FJI,female,5-9,98136.098,65.8496
FJI,female,10-14,97968.282,60.9584
FJI,female,15-19,97790.683,56.0643
FJI,female,20-24,97498.111,51.2244
FJI,female,25-29,97077.72,46.435
FJI,female,30-34,96573.947,41.6638
FJI,female,35-39,95897.421,36.9391
FJI,female,40-44,94817.667,32.3287
FJI,female,45-49,93051.951,27.8919
FJI,female,50-54,90308.702,23.656
FJI,female,55-59,85452.211,19.8493
FJI,female,60-64,79150.673,16.2213
FJI,female,65-69,69605.56,13.0818
FJI,female,70-74,57228.342,10.3522
FJI,female,75-79,43055.261,7.9245
FJI,female,80-84,27871.192,5.8776
FJI,female,85-89,14187.459,4.2213
FJI,female,90-94,4891.243,2.9435
FJI,female,95+,895.07,1.9805
FJI,male,<1,100000.0,65.4737
FJI,male,1-4,98221.157,65.6574
FJI,male,5-9,97791.165,61.9393
FJI,male,10-14,97600.451,57.0557
FJI,male,15-19,97406.573,52.164
FJI,male,20-24,97089.727,47.3253
FJI,male,25-29,96584.049,42.5594
FJI,male,30-34,95968.513,37.8159
FJI,male,35-39,95166.983,33.112
FJI,male,40-44,93823.851,28.5471
FJI,male,45-49,91644.317,24.1618
FJI,male,50-54,87611.468,20.1473
FJI,male,55-59,81027.826,16.5696
FJI,male,60-64,71902.012,13.3376
FJI,male,65-69,59123.208,10.6581
FJI,male,70-74,44369.943,8.361
FJI,male,75-79,29423.559,6.3442
FJI,male,80-84,15973.549,4.6493
FJI,male,85-89,6282.873,3.2579
FJI,male,90-94,1413.372,2.1942
FJI,male,95+,121.481,1.4483
FRA,female,<1,100000.0,86.2033
FRA,female,1-4,99712.32,85.4516
FRA,female,5-9,99658.314,81.4971
FRA,female,10-14,99631.382,76.5185
FRA,female,15-19,99600.053,71.5417
FRA,female,20-24,99535.275,66.5864
FRA,female,25-29,99443.585,61.6455
FRA,female,30-34,99332.417,56.7115
FRA,female,35-39,99177.559,51.7959
FRA,female,40-44,98934.11,46.9168
FRA,female,45-49,98536.326,42.0951
FRA,female,50-54,97854.755,37.3695
FRA,female,55-59,96790.294,32.7513
FRA,female,60-64,95203.086,28.2532
FRA,female,65-69,93002.127,23.86
FRA,female,70-74,90075.004,19.5504
FRA,female,75-79,85832.932,15.385
FRA,female,80-84,79110.344,11.4624
FRA,female,85-89,67218.806,8.0066
FRA,female,90-94,46953.663,5.3094
FRA,female,95+,22365.087,3.421
FRA,male,<1,100000.0,80.5859
FRA,male,1-4,99658.037,79.8619
FRA,male,5-9,99591.597,75.9142
FRA,male,10-14,99557.655,70.9393
FRA,male,15-19,99516.28,65.9676
FRA,male,20-24,99377.852,61.0554
FRA,male,25-29,99125.079,56.2046
FRA,male,30-34,98822.161,51.369
FRA,male,35-39,98445.726,46.5554
FRA,male,40-44,97930.512,41.7865
FRA,male,45-49,97165.236,37.0944
FRA,male,50-54,95922.385,32.5401
FRA,male,55-59,93954.903,28.1653
FRA,male,60-64,90842.824,24.0388
FRA,male,65-69,86318.498,20.1616
FRA,male,70-74,80596.594,16.4091
FRA,male,75-79,73227.568,12.7978
FRA,male,80-84,63059.834,9.4344
FRA,male,85-89,48206.386,6.5229
FRA,male,90-94,28190.38,4.3358
FRA,male,95+,10171.595,2.8655
GAB,female,<1,100000.0,71.2429
GAB,female,1-4,97655.381,71.95
GAB,female,5-9,96744.919,68.6129
GAB,female,10-14,96407.437,63.8454
GAB,female,15-19,96150.41,59.0091
GAB,female,20-24,95753.903,54.2424
GAB,female,25-29,95217.797,49.5332
GAB,female,30-34,94545.566,44.867
GAB,female,35-39,93678.619,40.258
GAB,female,40-44,92508.307,35.7341
GAB,female,45-49,90909.714,31.3164
GAB,female,50-54,88707.351,27.0285
GAB,female,55-59,85576.332,22.9211
GAB,female,60-64,81218.136,19.0094
GAB,female,65-69,74860.019,15.3991
GAB,female,70-74,65889.369,12.1381
GAB,female,75-79,53620.109,9.3187
GAB,female,80-84,38552.983,6.9633
GAB,female,85-89,22658.945,5.1046
GAB,female,90-94,9774.262,3.7549
GAB,female,95+,2769.65,2.7879
GAB,male,<1,100000.0,66.0642
GAB,male,1-4,97011.257,67.0956
GAB,male,5-9,95991.636,63.792
GAB,male,10-14,95575.415,59.0599
GAB,male,15-19,95226.781,54.2665
GAB,male,20-24,94574.729,49.6215
GAB,male,25-29,93590.101,45.1163
GAB,male,30-34,92420.414,40.6548
GAB,male,35-39,90973.941,36.2599
GAB,male,40-44,89073.468,31.9778
GAB,male,45-49,86530.959,27.8405
GAB,male,50-54,83067.368,23.8918
GAB,male,55-59,78305.478,20.1855
GAB,male,60-64,71978.25,16.7301
GAB,male,65-69,63470.922,13.6225
GAB,male,70-74,52796.149,10.8572
GAB,male,75-79,40260.796,8.4436
GAB,male,80-84,26915.543,6.3916
GAB,male,85-89,14571.996,4.7435
GAB,male,90-94,5728.236,3.5325
GAB,male,95+,1463.487,2.6662
GBR,female,<1,100000.0,83.3254
GBR,female,1-4,99677.426,82.5945
GBR,female,5-9,99622.07,78.6397
GBR,female,10-14,99591.561,73.663
GBR,female,15-19,99556.342,68.6881
GBR,female,20-24,99477.05,63.7406
GBR,female,25-29,99373.846,58.8042
GBR,female,30-34,99233.922,53.8833
GBR,female,35-39,99015.739,48.9962
GBR,female,40-44,98671.402,44.1579
GBR,female,45-49,98152.696,39.3771
GBR,female,50-54,97353.975,34.6785
GBR,female,55-59,96164.77,30.0745
GBR,female,60-64,94370.074,25.5956
GBR,female,65-69,91602.815,21.2884
GBR,female,70-74,87494.558,17.163
GBR,female,75-79,81093.184,13.3052
GBR,female,80-84,70841.534,9.8426
GBR,female,85-89,55041.808,6.9037
GBR,female,90-94,33707.315,4.6482
GBR,female,95+,13394.906,3.099
GBR,male,<1,100000.0,79.5414
GBR,male,1-4,99597.526,78.8623
GBR,male,5-9,99533.464,74.9121
GBR,male,10-14,99497.937,69.938
GBR,male,15-19,99450.108,64.9703
GBR,male,20-24,99301.01,60.0634
GBR,male,25-29,99050.565,55.2088
GBR,male,30-34,98739.761,50.3744
GBR,male,35-39,98320.187,45.5782
GBR,male,40-44,97732.851,40.8363
GBR,male,45-49,96862.332,36.1794
GBR,male,50-54,95600.336,31.622
GBR,male,55-59,93815.739,27.1735
GBR,male,60-64,91154.473,22.8891
GBR,male,65-69,87074.967,18.8365
GBR,male,70-74,81095.716,15.0303
GBR,male,75-79,72312.303,11.5318
GBR,male,80-84,59356.461,8.4738
GBR,male,85-89,41858.314,5.9296
GBR,male,90-94,22170.355,3.9846
GBR,male,95+,7000.629,2.6972
GEO,female,<1,100000.0,79.2325
GEO,female,1-4,99427.756,78.6878
GEO,female,5-9,99339.925,74.7557
GEO,female,10-14,99271.388,69.8057
GEO,female,15-19,99197.452,64.8557
GEO,female,20-24,99055.462,59.9448
GEO,female,25-29,98875.962,55.049
GEO,female,30-34,98675.636,50.1555
GEO,female,35-39,98396.219,45.2905
GEO,female,40-44,98007.833,40.4594
GEO,female,45-49,97353.826,35.7129
GEO,female,50-54,96288.53,31.0784
GEO,female,55-59,94605.201,26.5835
GEO,female,60-64,91916.641,22.2831
GEO,female,65-69,87952.807,18.1671
GEO,female,70-74,81812.818,14.331
GEO,female,75-79,72243.165,10.8681
GEO,female,80-84,55779.981,8.297
GEO,female,85-89,37716.835,6.0747
GEO,female,90-94,19741.531,4.3673
GEO,female,95+,7055.676,3.1507
GEO,male,<1,100000.0,69.7473
GEO,male,1-4,99231.996,69.2861
GEO,male,5-9,99132.81,65.3535
GEO,male,10-14,99030.235,60.4186
GEO,male,15-19,98889.466,55.5007
GEO,male,20-24,98553.061,50.6805
GEO,male,25-29,97988.537,45.9573
GEO,male,30-34,97270.942,41.2774
GEO,male,35-39,96384.514,36.6328
GEO,male,40-44,94959.689,32.1417
GEO,male,45-49,92698.505,27.861
GEO,male,50-54,89393.601,23.7928
GEO,male,55-59,84440.05,20.0327
GEO,male,60-64,77524.752,16.5866
GEO,male,65-69,68613.791,13.404
GEO,male,70-74,57628.429,10.4685
GEO,male,75-79,44627.157,7.7712
GEO,male,80-84,29273.965,5.5025
GEO,male,85-89,13834.859,3.9493
GEO,male,90-94,4269.681,2.8618
GEO,male,95+,730.548,2.1294
GHA,female,<1,100000.0,68.1595
GHA,female,1-4,97353.384,69.009
GHA,female,5-9,96449.656,65.636
GHA,female,10-14,95361.389,61.3588
GHA,female,15-19,94721.017,56.7572
GHA,female,20-24,93856.354,52.2553
GHA,female,25-29,92757.599,47.8442
GHA,female,30-34,91482.305,43.4754
GHA,female,35-39,90074.202,39.1156
GHA,female,40-44,88471.335,34.7773
GHA,female,45-49,86447.901,30.5312
GHA,female,50-54,84087.033,26.3157
GHA,female,55-59,80865.877,22.2595
GHA,female,60-64,76696.743,18.3274
GHA,female,65-69,70601.285,14.6795
GHA,female,70-74,61693.534,11.4176
GHA,female,75-79,49319.455,8.6267
GHA,female,80-84,34120.444,6.3315
GHA,female,85-89,18499.199,4.6056
GHA,female,90-94,7096.716,3.3315
GHA,female,95+,1649.007,2.3703
GHA,male,<1,100000.0,63.3139
GHA,male,1-4,96651.603,64.5025
GHA,male,5-9,95545.581,61.2248
GHA,male,10-14,94096.263,57.1317
GHA,male,15-19,93186.662,52.6656
GHA,male,20-24,91868.916,48.3817
GHA,male,25-29,90009.608,44.3286
GHA,male,30-34,88106.44,40.232
GHA,male,35-39,86099.978,36.1107
GHA,male,40-44,83906.202,31.988
GHA,male,45-49,81285.751,27.9364
GHA,male,50-54,78120.314,23.9629
GHA,male,55-59,73829.137,20.2041
GHA,male,60-64,68476.75,16.5802
GHA,male,65-69,61096.413,13.2648
GHA,male,70-74,51291.411,10.3034
GHA,male,75-79,38914.943,7.7603
GHA,male,80-84,25010.668,5.6773
GHA,male,85-89,12326.319,4.0467
GHA,male,90-94,3976.753,2.8159
GHA,male,95+,655.032,2.072
GIN,female,<1,100000.0,62.0852
GIN,female,1-4,94118.723,64.9506
GIN,female,5-9,91499.815,62.7582
GIN,female,10-14,89919.639,58.8227
GIN,female,15-19,88997.801,54.4066
GIN,female,20-24,87878.275,50.0662
GIN,female,25-29,86506.624,45.8196
GIN,female,30-34,84927.136,41.6243
GIN,female,35-39,83174.08,37.4482
GIN,female,40-44,81198.301,33.2968
GIN,female,45-49,78837.947,29.2174
GIN,female,50-54,76180.177,25.1469
GIN,female,55-59,72713.394,21.2214
GIN,female,60-64,68273.5,17.4317
GIN,female,65-69,61977.944,13.9332
GIN,female,70-74,53093.373,10.8249
GIN,female,75-79,41251.563,8.1879
GIN,female,80-84,27463.845,6.0277
GIN,female,85-89,14159.181,4.4115
GIN,female,90-94,5117.034,3.2193
GIN,female,95+,1115.263,2.3129
GIN,male,<1,100000.0,59.6593
GIN,male,1-4,92968.979,63.1527
GIN,male,5-9,90118.013,61.0952
GIN,male,10-14,88624.677,57.0887
GIN,male,15-19,87771.074,52.6196
GIN,male,20-24,86517.761,48.3424
GIN,male,25-29,84750.219,44.2975
GIN,male,30-34,82942.817,40.2083
GIN,male,35-39,81039.995,36.0931
GIN,male,40-44,78962.941,31.9752
GIN,male,45-49,76486.01,27.9276
GIN,male,50-54,73498.456,23.9569
GIN,male,55-59,69453.795,20.2002
GIN,male,60-64,64413.214,16.5777
GIN,male,65-69,57467.031,13.2629
GIN,male,70-74,48241.604,10.302
GIN,male,75-79,36598.197,7.7592
GIN,male,80-84,23518.982,5.6766
GIN,male,85-89,11589.488,4.0463
GIN,male,90-94,3738.304,2.816
GIN,male,95+,615.755,2.073
GMB,female,<1,100000.0,67.752
GMB,female,1-4,97481.299,68.4993
GMB,female,5-9,96168.499,65.4078
GMB,female,10-14,95038.151,61.1591
GMB,female,15-19,94371.288,56.5739
GMB,female,20-24,93484.907,52.085
GMB,female,25-29,92363.024,47.6867
GMB,female,30-34,91061.653,43.3316
GMB,female,35-39,89623.304,38.9865
GMB,female,40-44,87987.005,34.6634
GMB,female,45-49,85932.924,30.4306
GMB,female,50-54,83544.139,26.2267
GMB,female,55-59,80298.368,22.1809
GMB,female,60-64,76100.573,18.2603
GMB,female,65-69,69979.531,14.6243
GMB,female,70-74,61061.07,11.3746
GMB,female,75-79,48713.655,8.5959
GMB,female,80-84,33610.425,6.3115
GMB,female,85-89,18162.349,4.5939
GMB,female,90-94,6942.698,3.326
GMB,female,95+,1608.385,2.3678
GMB,male,<1,100000.0,64.3502
GMB,male,1-4,96757.432,65.5022
GMB,male,5-9,95227.258,62.524
GMB,male,10-14,93998.127,58.3123
GMB,male,15-19,93231.669,53.7712
GMB,male,20-24,92055.424,49.4232
GMB,male,25-29,90390.356,45.2868
GMB,male,30-34,88685.593,41.1091
GMB,male,35-39,86880.635,36.9107
GMB,male,40-44,84906.665,32.7093
GMB,male,45-49,82531.783,28.5766
GMB,male,50-54,79631.18,24.5223
GMB,male,55-59,75598.87,20.6908
GMB,male,60-64,70523.999,16.9925
GMB,male,65-69,63389.5,13.6074
GMB,male,70-74,53748.614,10.5807
GMB,male,75-79,41381.48,7.9699
GMB,male,80-84,27140.8,5.8269
GMB,male,85-89,13753.885,4.1471
GMB,male,90-94,4608.624,2.8725
GMB,male,95+,791.607,2.1061
GNB,female,<1,100000.0,66.5459
GNB,female,1-4,95686.677,68.5357
GNB,female,5-9,93781.269,65.8978
GNB,female,10-14,93124.072,61.3475
GNB,female,15-19,92658.224,56.6431
GNB,female,20-24,92015.971,52.02
GNB,female,25-29,91176.966,47.4749
GNB,female,30-34,90164.216,42.9793
GNB,female,35-39,88933.983,38.5381
GNB,female,40-44,87385.909,34.1748
GNB,female,45-49,85419.117,29.9021
GNB,female,50-54,82905.472,25.7295
GNB,female,55-59,79487.596,21.7233
GNB,female,60-64,74884.952,17.8969
GNB,female,65-69,68266.18,14.3759
GNB,female,70-74,58998.133,11.2216
GNB,female,75-79,46422.501,8.5574
GNB,female,80-84,31577.69,6.3914
GNB,female,85-89,17147.307,4.714
GNB,female,90-94,6697.114,3.5028
GNB,female,95+,1691.303,2.6328
GNB,male,<1,100000.0,61.8156
GNB,male,1-4,94699.511,64.2638
GNB,male,5-9,92582.685,61.6989
GNB,male,10-14,91824.163,57.1902
GNB,male,15-19,91269.899,52.522
GNB,male,20-24,90398.259,48.0021
GNB,male,25-29,89133.114,43.6469
GNB,male,30-34,87690.626,39.3229
GNB,male,35-39,85983.746,35.0523
GNB,male,40-44,83836.398,30.8836
GNB,male,45-49,81089.384,26.8419
GNB,male,50-54,77507.149,22.9617
GNB,male,55-59,72723.027,19.3007
GNB,male,60-64,66530.279,15.8545
GNB,male,65-69,58280.315,12.7295
GNB,male,70-74,47805.497,9.9526
GNB,male,75-79,35187.737,7.6056
GNB,male,80-84,21924.704,5.7052
GNB,male,85-89,10609.896,4.2465
GNB,male,90-94,3594.982,3.1956
GNB,male,95+,770.347,2.4397
GNQ,female,<1,100000.0,65.885
GNQ,female,1-4,95327.729,68.1026
GNQ,female,5-9,93674.99,65.2777
GNQ,female,10-14,93085.93,60.6769
GNQ,female,15-19,92656.313,55.9464
GNQ,female,20-24,92042.382,51.3018
GNQ,female,25-29,91232.127,46.7345
GNQ,female,30-34,90243.35,42.2183
GNQ,female,35-39,89022.97,37.7616
GNQ,female,40-44,87460.209,33.3898
GNQ,female,45-49,85441.159,29.1175
GNQ,female,50-54,82816.805,24.9572
GNQ,female,55-59,79199.365,20.9772
GNQ,female,60-64,74247.9,17.2006
GNQ,female,65-69,67141.624,13.7417
GNQ,female,70-74,57252.134,10.6622
GNQ,female,75-79,44089.712,8.0721
GNQ,female,80-84,28959.371,5.9744
GNQ,female,85-89,14823.553,4.3628
GNQ,female,90-94,5249.514,3.211
GNQ,female,95+,1136.14,2.4004
GNQ,male,<1,100000.0,62.2208
GNQ,male,1-4,94316.303,64.9569
GNQ,male,5-9,92496.497,62.2053
GNQ,male,10-14,91819.619,57.6474
GNQ,male,15-19,91311.8,52.9537
GNQ,male,20-24,90485.693,48.4122
GNQ,male,25-29,89300.653,44.0205
GNQ,male,30-34,87977.146,39.6445
GNQ,male,35-39,86423.806,35.3107
GNQ,male,40-44,84463.02,31.0701
GNQ,male,45-49,81910.929,26.9569
GNQ,male,50-54,78503.833,23.013
GNQ,male,55-59,73843.025,19.3004
GNQ,male,60-64,67678.561,15.8202
GNQ,male,65-69,59358.272,12.6713
GNQ,male,70-74,48691.902,9.8805
GNQ,male,75-79,35776.665,7.5245
GNQ,male,80-84,22163.137,5.6219
GNQ,male,85-89,10587.086,4.1647
GNQ,male,90-94,3495.448,3.1197
GNQ,male,95+,716.027,2.3735
GRC,female,<1,100000.0,84.4562
GRC,female,1-4,99729.802,83.6846
GRC,female,5-9,99680.082,79.7257
GRC,female,10-14,99661.769,74.7399
GRC,female,15-19,99643.183,69.7534
GRC,female,20-24,99609.046,64.7763
GRC,female,25-29,99550.515,59.8129
GRC,female,30-34,99472.491,54.8577
GRC,female,35-39,99358.725,49.9174
GRC,female,40-44,99178.465,45.0033
GRC,female,45-49,98880.578,40.1307
GRC,female,50-54,98369.558,35.325
GRC,female,55-59,97497.273,30.6171
GRC,female,60-64,96143.907,26.0107
GRC,female,65-69,94005.399,21.5408
GRC,female,70-74,90330.317,17.3065
GRC,female,75-79,83574.216,13.4881
GRC,female,80-84,72737.553,10.0971
GRC,female,85-89,56322.666,7.2701
GRC,female,90-94,35339.949,5.0721
GRC,female,95+,15517.26,3.4945
GRC,male,<1,100000.0,79.5036
GRC,male,1-4,99692.641,78.7483
GRC,male,5-9,99645.441,74.7849
GRC,male,10-14,99625.222,69.7996
GRC,male,15-19,99599.661,64.8168
GRC,male,20-24,99522.723,59.8646
GRC,male,25-29,99373.312,54.9506
GRC,male,30-34,99180.562,50.0523
GRC,male,35-39,98906.027,45.1839
GRC,male,40-44,98499.014,40.3596
GRC,male,45-49,97851.691,35.6087
GRC,male,50-54,96700.103,31.0
GRC,male,55-59,94668.899,26.6071
GRC,male,60-64,91451.179,22.4497
GRC,male,65-69,86657.661,18.5443
GRC,male,70-74,79822.665,14.908
GRC,male,75-79,70727.225,11.4867
GRC,male,80-84,57704.403,8.4811
GRC,male,85-89,40204.477,6.0479
GRC,male,90-94,21326.974,4.2149
GRC,male,95+,7291.651,2.9462
GRD,female,<1,100000.0,78.5043
GRD,female,1-4,98948.554,78.3372
GRD,female,5-9,98686.711,74.5415
GRD,female,10-14,98513.626,69.6679
GRD,female,15-19,98345.075,64.7832
GRD,female,20-24,98204.113,59.8726
GRD,female,25-29,98000.71,54.9912
GRD,female,30-34,97666.178,50.1704
GRD,female,35-39,97034.591,45.4787
GRD,female,40-44,96045.237,40.921
GRD,female,45-49,94971.103,36.3547
GRD,female,50-54,93403.505,31.9195
GRD,female,55-59,91006.797,27.6909
GRD,female,60-64,87829.386,23.5981
GRD,female,65-69,83153.498,19.7739
GRD,female,70-74,76093.78,16.3652
GRD,female,75-79,67889.159,13.0392
GRD,female,80-84,57774.449,9.8536
GRD,female,85-89,42395.337,7.4799
GRD,female,90-94,26005.322,5.6509
GRD,female,95+,12437.537,4.1936
GRD,male,<1,100000.0,72.5201
GRD,male,1-4,98709.432,72.4666
GRD,male,5-9,98434.952,68.6652
GRD,male,10-14,98315.788,63.7455
GRD,male,15-19,98113.644,58.8709
GRD,male,20-24,97800.762,54.0513
GRD,male,25-29,97420.32,49.2518
GRD,male,30-34,96832.6,44.5348
GRD,male,35-39,96043.121,39.8794
GRD,male,40-44,95066.143,35.2628
GRD,male,45-49,93560.473,30.786
GRD,male,50-54,91119.534,26.5406
GRD,male,55-59,87764.498,22.4532
GRD,male,60-64,82096.983,18.8152
GRD,male,65-69,74182.41,15.5516
GRD,male,70-74,64793.312,12.4243
GRD,male,75-79,52210.673,9.7979
GRD,male,80-84,38052.869,7.5005
GRD,male,85-89,23282.951,5.6794
GRD,male,90-94,11125.71,4.3233
GRD,male,95+,3849.174,3.2542
GTM,female,<1,100000.0,75.0426
GTM,female,1-4,98465.645,75.2101
GTM,female,5-9,98080.748,71.499
GTM,female,10-14,97928.473,66.6067
GTM,female,15-19,97754.483,61.7203
GTM,female,20-24,97396.761,56.9371
GTM,female,25-29,97001.764,52.1589
GTM,female,30-34,96558.987,47.3862
GTM,female,35-39,95965.036,42.6631
GTM,female,40-44,95110.108,38.0229
GTM,female,45-49,93929.753,33.4676
GTM,female,50-54,92230.414,29.0354
GTM,female,55-59,89723.903,24.772
GTM,female,60-64,85872.248,20.764
GTM,female,65-69,80545.902,16.9638
GTM,female,70-74,73298.873,13.3825
GTM,female,75-79,63742.504,9.9959
GTM,female,80-84,49633.985,7.0808
GTM,female,85-89,30662.105,4.8712
GTM,female,90-94,12653.081,3.4529
GTM,female,95+,3132.514,2.481
GTM,male,<1,100000.0,70.4408
GTM,male,1-4,98102.176,70.8014
GTM,male,5-9,97682.648,67.0985
GTM,male,10-14,97515.973,62.2094
GTM,male,15-19,97309.392,57.3353
GTM,male,20-24,96550.987,52.7627
GTM,male,25-29,95381.103,48.379
GTM,male,30-34,94157.965,43.9746
GTM,male,35-39,92764.903,39.5962
GTM,male,40-44,90978.349,35.3228
GTM,male,45-49,88776.504,31.1348
GTM,male,50-54,85971.482,27.0657
GTM,male,55-59,82316.691,23.1513
GTM,male,60-64,77574.793,19.4089
GTM,male,65-69,71865.608,15.7442
GTM,male,70-74,64083.885,12.3384
GTM,male,75-79,54257.721,9.1029
GTM,male,80-84,40324.847,6.3333
GTM,male,85-89,22610.318,4.3068
GTM,male,90-94,7869.311,3.1205
GTM,male,95+,1615.811,2.3021
GUF,female,<1,100000.0,80.1472
GUF,female,1-4,99423.135,79.6114
GUF,female,5-9,99262.887,75.738
GUF,female,10-14,99226.402,70.765
GUF,female,15-19,99100.432,65.8509
GUF,female,20-24,98920.017,60.9666
GUF,female,25-29,98713.839,56.0889
GUF,female,30-34,98445.151,51.2351
GUF,female,35-39,98137.219,46.3871
GUF,female,40-44,97700.255,41.5827
GUF,female,45-49,96972.039,36.8746
GUF,female,50-54,95978.098,32.2302
GUF,female,55-59,94874.885,27.5751
GUF,female,60-64,93354.326,22.9799
GUF,female,65-69,90435.156,18.6342
GUF,female,70-74,85413.471,14.5688
GUF,female,75-79,76410.177,10.9643
GUF,female,80-84,61524.641,7.9723
GUF,female,85-89,41185.015,5.6344
GUF,female,90-94,20247.319,3.9451
GUF,female,95+,6248.479,2.7844
GUF,male,<1,100000.0,74.3286
GUF,male,1-4,98809.297,74.2228
GUF,male,5-9,98532.546,70.4276
GUF,male,10-14,98453.527,65.4823
GUF,male,15-19,98312.522,60.5718
GUF,male,20-24,97926.483,55.7998
GUF,male,25-29,97365.992,51.1061
GUF,male,30-34,96586.671,46.4973
GUF,male,35-39,95855.22,41.834
GUF,male,40-44,95123.854,37.1349
GUF,male,45-49,93852.78,32.602
GUF,male,50-54,92356.186,28.0883
GUF,male,55-59,89882.034,23.7865
GUF,male,60-64,86577.027,19.5972
GUF,male,65-69,82403.009,15.457
GUF,male,70-74,75290.034,11.6567
GUF,male,75-79,62262.807,8.5263
GUF,male,80-84,42816.176,6.2324
GUF,male,85-89,23103.62,4.4578
GUF,male,90-94,8460.203,3.2076
GUF,male,95+,1831.106,2.3634
GUY,female,<1,100000.0,74.0912
GUY,female,1-4,98511.849,74.2087
GUY,female,5-9,98164.285,70.4664
GUY,female,10-14,98081.025,65.5243
GUY,female,15-19,97976.819,60.591
GUY,female,20-24,97726.075,55.7392
GUY,female,25-29,97278.902,50.9832
