age,sex,country,population
65-69,female,TGO,63120.0
70-74,female,TGO,40712.0
75-79,female,TGO,21672.0
80-84,female,TGO,8910.0
85-89,female,TGO,2386.0
90-94,female,TGO,341.0
95+,female,TGO,22.0
all-a,female,TGO,4260266.0
<1,male,TGO,129776.40000000001
1-4,male,TGO,519105.6
5-9,male,TGO,591890.0
10-14,male,TGO,524386.0
15-19,male,TGO,441940.0
20-24,male,TGO,378486.0
25-29,male,TGO,334521.0
30-34,male,TGO,293239.0
35-39,male,TGO,254243.0
40-44,male,TGO,216952.0
45-49,male,TGO,176088.0
50-54,male,TGO,137994.0
55-59,male,TGO,106099.0
60-64,male,TGO,79388.0
65-69,male,TGO,57098.0
70-74,male,TGO,36092.0
75-79,male,TGO,18785.0
80-84,male,TGO,7393.0
85-89,male,TGO,1885.0
90-94,male,TGO,239.0
95+,male,TGO,12.0
all-a,male,TGO,4305612.0
<1,female,THA,335205.4
1-4,female,THA,1340821.6
5-9,female,THA,1940991.0
10-14,female,THA,2066288.0
15-19,female,THA,2239839.0
20-24,female,THA,2469236.0
25-29,female,THA,2543431.0
30-34,female,THA,2513794.0
35-39,female,THA,2693418.0
40-44,female,THA,2745142.0
45-49,female,THA,2867535.0
50-54,female,THA,2861071.0
55-59,female,THA,2621436.0
60-64,female,THA,2225860.0
65-69,female,THA,1746883.0
70-74,female,THA,1262461.0
75-79,female,THA,881915.0
80-84,female,THA,639816.0
85-89,female,THA,364683.0
90-94,female,THA,146677.0
95+,female,THA,43976.0
all-a,female,THA,36550479.0
<1,male,THA,355911.60000000003
1-4,male,THA,1423646.4
5-9,male,THA,2058706.0000000002
10-14,male,THA,2187808.0
15-19,male,THA,2367771.0
20-24,male,THA,2584990.0
25-29,male,THA,2587532.0
30-34,male,THA,2534978.0
35-39,male,THA,2677664.0
40-44,male,THA,2660143.0
45-49,male,THA,2682849.0
50-54,male,THA,2622730.0
55-59,male,THA,2378268.0
60-64,male,THA,1971297.0
65-69,male,THA,1485994.0
70-74,male,THA,1025686.9999999999
75-79,male,THA,662093.0
80-84,male,THA,434430.0
85-89,male,THA,223799.0
90-94,male,THA,83502.0
95+,male,THA,23021.0
all-a,male,THA,35032820.0
<1,female,TJK,130885.20000000001
1-4,female,TJK,523540.8
5-9,female,TJK,611640.0
10-14,female,TJK,484920.0
15-19,female,TJK,456275.0
20-24,female,TJK,459304.0
25-29,female,TJK,426948.0
30-34,female,TJK,395658.0
35-39,female,TJK,303859.0
40-44,female,TJK,244278.0
45-49,female,TJK,215902.0
50-54,female,TJK,195309.0
55-59,female,TJK,173841.0
60-64,female,TJK,123746.0
65-69,female,TJK,76424.0
70-74,female,TJK,40842.0
75-79,female,TJK,25102.0
80-84,female,TJK,20713.0
85-89,female,TJK,8660.0
90-94,female,TJK,2282.0
95+,female,TJK,317.0
all-a,female,TJK,4920446.0
<1,male,TJK,135213.4
1-4,male,TJK,540853.6
5-9,male,TJK,602486.0
10-14,male,TJK,476271.0
15-19,male,TJK,422263.0
20-24,male,TJK,436853.0
25-29,male,TJK,413609.0
30-34,male,TJK,382626.0
35-39,male,TJK,292293.0
40-44,male,TJK,230613.0
45-49,male,TJK,199811.0
50-54,male,TJK,179101.0
55-59,male,TJK,159049.0
60-64,male,TJK,112588.0
65-69,male,TJK,66420.0
70-74,male,TJK,31856.0
75-79,male,TJK,19772.0
80-84,male,TJK,13160.0
85-89,male,TJK,4795.0
90-94,male,TJK,1170.0
95+,male,TJK,108.0
all-a,male,TJK,4720911.0
<1,female,TKM,80369.0
1-4,female,TKM,321476.0
5-9,female,TKM,367852.0
10-14,female,TKM,272678.0
15-19,female,TKM,249937.0
20-24,female,TKM,309642.0
25-29,female,TKM,321489.0
30-34,female,TKM,286413.0
35-39,female,TKM,240828.0
40-44,female,TKM,222176.0
45-49,female,TKM,215039.0
50-54,female,TKM,181266.0
55-59,female,TKM,153727.0
60-64,female,TKM,114769.0
65-69,female,TKM,73494.0
70-74,female,TKM,40655.0
75-79,female,TKM,26424.0
80-84,female,TKM,21279.0
85-89,female,TKM,7847.0
90-94,female,TKM,2263.0
95+,female,TKM,318.0
all-a,female,TKM,3509941.0
<1,male,TKM,84441.40000000001
1-4,male,TKM,337765.6
5-9,male,TKM,380253.0
10-14,male,TKM,291075.0
15-19,male,TKM,262484.0
20-24,male,TKM,313832.0
25-29,male,TKM,329372.0
30-34,male,TKM,292670.0
35-39,male,TKM,238499.0
40-44,male,TKM,200738.0
45-49,male,TKM,185976.0
50-54,male,TKM,155058.0
55-59,male,TKM,123498.0
60-64,male,TKM,85974.0
65-69,male,TKM,46564.0
70-74,male,TKM,19660.0
75-79,male,TKM,8597.0
80-84,male,TKM,7512.0
85-89,male,TKM,3156.0
90-94,male,TKM,812.0
95+,male,TKM,72.0
all-a,male,TKM,3368009.0
<1,female,TLS,16157.800000000001
1-4,female,TLS,64631.2
5-9,female,TLS,75151.0
10-14,female,TLS,77745.0
15-19,female,TLS,75632.0
20-24,female,TLS,64379.00000000001
25-29,female,TLS,53429.0
30-34,female,TLS,45784.0
35-39,female,TLS,34941.0
40-44,female,TLS,25832.0
45-49,female,TLS,25900.0
50-54,female,TLS,21106.0
55-59,female,TLS,16672.0
60-64,female,TLS,13278.0
65-69,female,TLS,12908.0
70-74,female,TLS,13696.0
75-79,female,TLS,7772.0
80-84,female,TLS,3403.0
85-89,female,TLS,1055.0
90-94,female,TLS,196.0
95+,female,TLS,16.0
all-a,female,TLS,649684.0
<1,male,TLS,16782.8
1-4,male,TLS,67131.2
5-9,male,TLS,78547.0
10-14,male,TLS,80561.0
15-19,male,TLS,78059.0
20-24,male,TLS,65402.0
25-29,male,TLS,52846.0
30-34,male,TLS,45476.0
35-39,male,TLS,35243.0
40-44,male,TLS,26854.0
45-49,male,TLS,28613.0
50-54,male,TLS,23258.0
55-59,male,TLS,17627.0
60-64,male,TLS,13556.0
65-69,male,TLS,11984.0
70-74,male,TLS,11319.0
75-79,male,TLS,6793.0
80-84,male,TLS,2882.0
85-89,male,TLS,816.0
90-94,male,TLS,132.0
95+,male,TLS,8.0
all-a,male,TLS,663890.0
<1,female,TTO,8809.4
1-4,female,TTO,35237.6
5-9,female,TTO,46352.0
10-14,female,TTO,46285.0
15-19,female,TTO,45429.0
20-24,female,TTO,47299.0
25-29,female,TTO,54582.0
30-34,female,TTO,65203.0
35-39,female,TTO,66660.0
40-44,female,TTO,55732.0
45-49,female,TTO,49062.0
50-54,female,TTO,46952.0
55-59,female,TTO,50552.0
60-64,female,TTO,43669.0
65-69,female,TTO,35956.0
70-74,female,TTO,23791.0
75-79,female,TTO,13754.0
80-84,female,TTO,7361.0
85-89,female,TTO,3402.0
90-94,female,TTO,1024.0
95+,female,TTO,168.0
all-a,female,TTO,747280.0
<1,male,TTO,9135.6
1-4,male,TTO,36542.4
5-9,male,TTO,48040.0
10-14,male,TTO,48036.0
15-19,male,TTO,47228.0
20-24,male,TTO,49352.0
25-29,male,TTO,56204.0
30-34,male,TTO,66235.0
35-39,male,TTO,67453.0
40-44,male,TTO,56359.0
45-49,male,TTO,48991.0
50-54,male,TTO,44777.0
55-59,male,TTO,48953.0
60-64,male,TTO,38769.0
65-69,male,TTO,30406.0
70-74,male,TTO,18965.0
75-79,male,TTO,9530.0
80-84,male,TTO,4162.0
85-89,male,TTO,1514.0
90-94,male,TTO,354.0
95+,male,TTO,59.0
all-a,male,TTO,731065.0
<1,female,TUN,100953.20000000001
1-4,female,TUN,403812.8
5-9,female,TUN,509431.0
10-14,female,TUN,436177.0
15-19,female,TUN,395525.0
20-24,female,TUN,417394.0
25-29,female,TUN,477086.0
30-34,female,TUN,495851.0
35-39,female,TUN,483805.0
40-44,female,TUN,437299.0
45-49,female,TUN,379107.0
50-54,female,TUN,353891.0
55-59,female,TUN,326592.0
60-64,female,TUN,267747.0
65-69,female,TUN,206994.0
70-74,female,TUN,132267.0
75-79,female,TUN,90518.0
80-84,female,TUN,61138.0
85-89,female,TUN,29543.0
90-94,female,TUN,7727.0
95+,female,TUN,1333.0
all-a,female,TUN,6014191.0
<1,male,TUN,106531.40000000001
1-4,male,TUN,426125.6
5-9,male,TUN,544684.0
10-14,male,TUN,468150.0
15-19,male,TUN,419985.0
20-24,male,TUN,427687.0
25-29,male,TUN,473731.0
30-34,male,TUN,465451.0
35-39,male,TUN,448754.0
40-44,male,TUN,410575.0
45-49,male,TUN,368213.0
50-54,male,TUN,336252.0
55-59,male,TUN,317834.0
60-64,male,TUN,261437.0
65-69,male,TUN,196136.0
70-74,male,TUN,109297.0
75-79,male,TUN,68660.0
80-84,male,TUN,42489.0
85-89,male,TUN,18090.0
90-94,male,TUN,4094.0000000000005
95+,male,TUN,567.0
all-a,male,TUN,5914743.0
<1,female,TUR,656096.8
1-4,female,TUR,2624387.2
5-9,female,TUR,3246100.0
10-14,female,TUR,3057186.0
15-19,female,TUR,3188841.0
20-24,female,TUR,3449705.0
25-29,female,TUR,3387361.0
30-34,female,TUR,3345135.0
35-39,female,TUR,3378263.0
40-44,female,TUR,3239375.0
45-49,female,TUR,2650699.0
50-54,female,TUR,2399499.0
55-59,female,TUR,2218072.0
60-64,female,TUR,1766109.0
65-69,female,TUR,1529107.0
70-74,female,TUR,1054656.0
75-79,female,TUR,741624.0
80-84,female,TUR,496707.0
85-89,female,TUR,280073.0
90-94,female,TUR,109881.0
95+,female,TUR,23552.0
all-a,female,TUR,42842429.0
<1,male,TUR,686903.0
1-4,male,TUR,2747612.0
5-9,male,TUR,3398533.0
10-14,male,TUR,3208309.0
15-19,male,TUR,3341192.0
20-24,male,TUR,3593201.0
25-29,male,TUR,3508691.0
30-34,male,TUR,3445660.0
35-39,male,TUR,3460375.0
40-44,male,TUR,3274573.0
45-49,male,TUR,2690566.0
50-54,male,TUR,2431558.0
55-59,male,TUR,2176163.0
60-64,male,TUR,1689521.0
65-69,male,TUR,1355106.0
70-74,male,TUR,853289.0
75-79,male,TUR,553079.0
80-84,male,TUR,325689.0
85-89,male,TUR,139355.0
90-94,male,TUR,31829.0
95+,male,TUR,4862.0
all-a,male,TUR,42916066.0
<1,female,TWN,94585.40000000001
1-4,female,TWN,378341.6
5-9,female,TWN,490344.0
10-14,female,TWN,483679.0
15-19,female,TWN,596104.0
20-24,female,TWN,683524.0
25-29,female,TWN,768016.0
30-34,female,TWN,785654.0
35-39,female,TWN,998209.0
40-44,female,TWN,994924.0
45-49,female,TWN,903483.0
50-54,female,TWN,932713.0
55-59,female,TWN,948259.0
60-64,female,TWN,872455.0
65-69,female,TWN,732036.0
70-74,female,TWN,432749.0
75-79,female,TWN,339631.0
80-84,female,TWN,248847.0
85-89,female,TWN,145998.0
90-94,female,TWN,65967.0
95+,female,TWN,22034.0
all-a,female,TWN,11917553.0
<1,male,TWN,101756.40000000001
1-4,male,TWN,407025.6
5-9,male,TWN,527390.0
10-14,male,TWN,527972.0
15-19,male,TWN,652458.0
20-24,male,TWN,728838.0
25-29,male,TWN,828277.0
30-34,male,TWN,825467.0
35-39,male,TWN,984249.0
40-44,male,TWN,972230.0
45-49,male,TWN,882194.0
50-54,male,TWN,917794.0
55-59,male,TWN,915266.0
60-64,male,TWN,819454.0
65-69,male,TWN,671077.0
70-74,male,TWN,382860.0
75-79,male,TWN,276829.0
80-84,male,TWN,179146.0
85-89,male,TWN,105075.0
90-94,male,TWN,47508.0
95+,male,TWN,10054.0
all-a,male,TWN,11762920.0
<1,female,TZA,987295.0
1-4,female,TZA,3949180.0
5-9,female,TZA,4236899.0
10-14,female,TZA,3779524.0
15-19,female,TZA,3269475.0
20-24,female,TZA,2771811.0
25-29,female,TZA,2297422.0
30-34,female,TZA,1956474.0
35-39,female,TZA,1654056.0
40-44,female,TZA,1366673.0
45-49,female,TZA,1059700.0
50-54,female,TZA,774151.0
55-59,female,TZA,612714.0
60-64,female,TZA,546234.0
65-69,female,TZA,424288.0
70-74,female,TZA,290697.0
75-79,female,TZA,166839.0
80-84,female,TZA,92603.0
85-89,female,TZA,46372.0
90-94,female,TZA,17288.0
95+,female,TZA,5013.0
all-a,female,TZA,30304708.0
<1,male,TZA,1008476.8
1-4,male,TZA,4033907.2
5-9,male,TZA,4305692.0
10-14,male,TZA,3819868.0
15-19,male,TZA,3292305.0
20-24,male,TZA,2796158.0
25-29,male,TZA,2295554.0
30-34,male,TZA,1902548.0
35-39,male,TZA,1563353.0
40-44,male,TZA,1291726.0
45-49,male,TZA,1044590.9999999999
50-54,male,TZA,742798.0
55-59,male,TZA,498978.0
60-64,male,TZA,385268.0
65-69,male,TZA,309794.0
70-74,male,TZA,231920.0
75-79,male,TZA,133410.0
80-84,male,TZA,61735.0
85-89,male,TZA,22230.0
90-94,male,TZA,5497.0
95+,male,TZA,892.0
all-a,male,TZA,29746701.0
<1,female,UGA,727479.4
1-4,female,UGA,2909917.6
5-9,female,UGA,3291313.0
10-14,female,UGA,2965514.0
15-19,female,UGA,2609811.0
20-24,female,UGA,2209750.0
25-29,female,UGA,1796467.0
30-34,female,UGA,1368868.0
35-39,female,UGA,1002985.0
40-44,female,UGA,794007.0
45-49,female,UGA,656953.0
50-54,female,UGA,522101.0
55-59,female,UGA,393229.0
60-64,female,UGA,294864.0
65-69,female,UGA,214555.0
70-74,female,UGA,130942.0
75-79,female,UGA,76904.0
80-84,female,UGA,56508.0
85-89,female,UGA,35158.0
90-94,female,UGA,15432.0
95+,female,UGA,5102.0
all-a,female,UGA,22077860.0
<1,male,UGA,740918.6000000001
1-4,male,UGA,2963674.4
5-9,male,UGA,3324508.0
10-14,male,UGA,2967629.0
15-19,male,UGA,2593700.0
20-24,male,UGA,2189971.0
25-29,male,UGA,1769203.0
30-34,male,UGA,1338790.0
35-39,male,UGA,974665.0
40-44,male,UGA,764960.0
45-49,male,UGA,621704.0
50-54,male,UGA,476003.0
55-59,male,UGA,335425.0
60-64,male,UGA,235625.0
65-69,male,UGA,161335.0
70-74,male,UGA,97726.0
75-79,male,UGA,50643.0
80-84,male,UGA,30365.0
85-89,male,UGA,15417.0
90-94,male,UGA,5348.0
95+,male,UGA,1304.0
all-a,male,UGA,21658914.0
<1,female,UKR,192292.80000000002
1-4,female,UKR,769171.2
5-9,female,UKR,1218715.0
10-14,female,UKR,1151790.0
15-19,female,UKR,953968.0
20-24,female,UKR,1052386.0
25-29,female,UKR,1418341.0
30-34,female,UKR,1842660.0
35-39,female,UKR,1796990.0
40-44,female,UKR,1660199.0
45-49,female,UKR,1598107.0
50-54,female,UKR,1633847.0
55-59,female,UKR,1803421.0
60-64,female,UKR,1793042.0
65-69,female,UKR,1563385.0
70-74,female,UKR,1080889.0
75-79,female,UKR,903413.0
80-84,female,UKR,899958.0
85-89,female,UKR,343746.0
90-94,female,UKR,209565.0
95+,female,UKR,54385.0
all-a,female,UKR,23940271.0
<1,male,UKR,204770.80000000002
1-4,male,UKR,819083.2
5-9,male,UKR,1296245.0
10-14,male,UKR,1220698.0
15-19,male,UKR,1009598.0
20-24,male,UKR,1104846.0
25-29,male,UKR,1491282.0
30-34,male,UKR,1929396.0
35-39,male,UKR,1850972.0
40-44,male,UKR,1590955.0
45-49,male,UKR,1431860.0
50-54,male,UKR,1471485.0
55-59,male,UKR,1599520.0
60-64,male,UKR,1341146.0
65-69,male,UKR,1000903.0
70-74,male,UKR,590515.0
75-79,male,UKR,402919.0
80-84,male,UKR,367447.0
85-89,male,UKR,116791.0
90-94,male,UKR,48864.0
95+,male,UKR,6303.0
all-a,male,UKR,20895599.0
<1,female,URY,20626.0
1-4,female,URY,82504.0
5-9,female,URY,113743.0
10-14,female,URY,114646.0
15-19,female,URY,118651.0
20-24,female,URY,124774.0
25-29,female,URY,122514.0
30-34,female,URY,114761.0
35-39,female,URY,107137.0
40-44,female,URY,116217.0
45-49,female,URY,105754.0
50-54,female,URY,101593.0
55-59,female,URY,100554.0
60-64,female,URY,91301.0
65-69,female,URY,79641.0
70-74,female,URY,68716.0
75-79,female,URY,59137.0
80-84,female,URY,48255.0
85-89,female,URY,32967.0
90-94,female,URY,17963.0
95+,female,URY,8481.0
all-a,female,URY,1749935.0
<1,male,URY,21789.2
1-4,male,URY,87156.8
5-9,male,URY,119129.0
10-14,male,URY,120132.0
15-19,male,URY,124124.0
20-24,male,URY,129699.00000000001
25-29,male,URY,127163.0
30-34,male,URY,118844.0
35-39,male,URY,107546.0
40-44,male,URY,113817.0
45-49,male,URY,104623.0
50-54,male,URY,97826.0
55-59,male,URY,93581.0
60-64,male,URY,80528.0
65-69,male,URY,65462.0
70-74,male,URY,51002.0
75-79,male,URY,38683.0
80-84,male,URY,26914.0
85-89,male,URY,13642.0
90-94,male,URY,4848.0
95+,male,URY,1247.0
all-a,male,URY,1647756.0
<1,female,USA,1915316.2000000002
1-4,female,USA,7661264.8
5-9,female,USA,10108258.0
10-14,female,USA,10850759.0
15-19,female,USA,10728296.0
20-24,female,USA,10727735.0
25-29,female,USA,11590591.0
30-34,female,USA,11532614.0
35-39,female,USA,11214039.0
40-44,female,USA,10366441.0
45-49,female,USA,10235718.0
50-54,female,USA,10413947.0
55-59,female,USA,11199237.0
60-64,female,USA,10707909.0
65-69,female,USA,9172219.0
70-74,female,USA,7484299.0
75-79,female,USA,5243974.0
80-84,female,USA,3560641.0
85-89,female,USA,2340619.0
90-94,female,USA,1138183.0
95+,female,USA,367502.0
all-a,female,USA,168559562.0
<1,male,USA,2009438.4000000001
1-4,male,USA,8037753.6
5-9,male,USA,10691272.0
10-14,male,USA,11519099.0
15-19,male,USA,11452653.0
20-24,male,USA,11527366.0
25-29,male,USA,12457433.0
30-34,male,USA,12361200.0
35-39,male,USA,11930844.0
40-44,male,USA,10933230.0
45-49,male,USA,10703368.0
50-54,male,USA,10744488.0
55-59,male,USA,11312801.0
60-64,male,USA,10389195.0
65-69,male,USA,8546566.0
70-74,male,USA,6724003.0
75-79,male,USA,4363357.0
80-84,male,USA,2654060.0
85-89,male,USA,1495303.0
90-94,male,USA,591391.0
95+,male,USA,138045.0
all-a,male,USA,170582866.0
<1,female,UZB,359868.80000000005
1-4,female,UZB,1439475.2
5-9,female,UZB,1556936.0
10-14,female,UZB,1386248.0
15-19,female,UZB,1211723.0
20-24,female,UZB,1362996.0
25-29,female,UZB,1521220.0
30-34,female,UZB,1437295.0
35-39,female,UZB,1197075.0
40-44,female,UZB,1002204.0
45-49,female,UZB,887516.0
50-54,female,UZB,798466.0
55-59,female,UZB,744825.0
60-64,female,UZB,566970.0
65-69,female,UZB,415665.0
70-74,female,UZB,229507.0
75-79,female,UZB,168194.0
80-84,female,UZB,136968.0
85-89,female,UZB,59881.0
90-94,female,UZB,16939.0
95+,female,UZB,2104.0
all-a,female,UZB,16502076.0
<1,male,UZB,388539.0
1-4,male,UZB,1554156.0
5-9,male,UZB,1667808.0
10-14,male,UZB,1466337.0
15-19,male,UZB,1274079.0
20-24,male,UZB,1429534.0
25-29,male,UZB,1598721.0
30-34,male,UZB,1505952.0
35-39,male,UZB,1244114.0
40-44,male,UZB,1030739.0
45-49,male,UZB,895813.0
50-54,male,UZB,786881.0
55-59,male,UZB,700949.0
60-64,male,UZB,501236.0
65-69,male,UZB,337027.0
70-74,male,UZB,174134.0
75-79,male,UZB,110878.0
80-84,male,UZB,67250.0
85-89,male,UZB,25439.0
90-94,male,UZB,6913.0
95+,male,UZB,529.0
all-a,male,UZB,16767028.0
<1,female,VEN,238459.80000000002
1-4,female,VEN,953839.2
5-9,female,VEN,1334556.0
10-14,female,VEN,1372490.0
15-19,female,VEN,1235672.0
20-24,female,VEN,1025930.0000000001
25-29,female,VEN,969483.0
30-34,female,VEN,997876.0
35-39,female,VEN,981698.0
40-44,female,VEN,946563.0
45-49,female,VEN,876824.0
50-54,female,VEN,818700.0
55-59,female,VEN,733250.0
60-64,female,VEN,626633.0
65-69,female,VEN,476288.0
70-74,female,VEN,346804.0
75-79,female,VEN,248487.0
80-84,female,VEN,153394.0
85-89,female,VEN,70136.0
90-94,female,VEN,18729.0
95+,female,VEN,1957.0
all-a,female,VEN,14427769.0
<1,male,VEN,252030.40000000002
1-4,male,VEN,1008121.6
5-9,male,VEN,1407227.0
10-14,male,VEN,1443964.0
15-19,male,VEN,1326130.0
20-24,male,VEN,1094317.0
25-29,male,VEN,995358.0
30-34,male,VEN,977153.0
35-39,male,VEN,938143.0
40-44,male,VEN,897668.0
45-49,male,VEN,827182.0
50-54,male,VEN,765963.0
55-59,male,VEN,674756.0
60-64,male,VEN,559557.0
65-69,male,VEN,402201.0
70-74,male,VEN,273492.0
75-79,male,VEN,178962.0
80-84,male,VEN,95698.0
85-89,male,VEN,35349.0
90-94,male,VEN,6537.0
95+,male,VEN,175.0
all-a,male,VEN,14159984.0
<1,female,VNM,755911.6000000001
1-4,female,VNM,3023646.4
5-9,female,VNM,4206461.0
10-14,female,VNM,3686903.0
15-19,female,VNM,3282493.0
20-24,female,VNM,3306097.0
25-29,female,VNM,4204360.0
30-34,female,VNM,4286263.0
35-39,female,VNM,3990182.0
40-44,female,VNM,3442831.0
45-49,female,VNM,3161043.0
50-54,female,VNM,2953074.0
55-59,female,VNM,2782852.0
60-64,female,VNM,2302325.0
65-69,female,VNM,1627897.0
70-74,female,VNM,1045060.9999999999
75-79,female,VNM,703073.0
80-84,female,VNM,539358.0
85-89,female,VNM,352397.0
90-94,female,VNM,137566.0
95+,female,VNM,42931.0
all-a,female,VNM,49832725.0
<1,male,VNM,808140.6000000001
1-4,male,VNM,3232562.4
5-9,male,VNM,4394801.0
10-14,male,VNM,3784340.0
15-19,male,VNM,3328997.0
20-24,male,VNM,3347817.0
25-29,male,VNM,4251914.0
30-34,male,VNM,4345276.0
35-39,male,VNM,3987323.0
40-44,male,VNM,3374921.0
45-49,male,VNM,3095918.0
50-54,male,VNM,2761374.0
55-59,male,VNM,2452399.0
60-64,male,VNM,1845083.0
65-69,male,VNM,1239722.0
70-74,male,VNM,713690.0
75-79,male,VNM,402307.0
80-84,male,VNM,256492.00000000003
85-89,male,VNM,126714.0
90-94,male,VNM,32677.0
95+,male,VNM,5211.0
all-a,male,VNM,47787679.0
<1,female,VUT,4194.8
1-4,female,VUT,16779.2
5-9,female,VUT,19121.0
10-14,female,VUT,15790.0
15-19,female,VUT,13216.0
20-24,female,VUT,12853.0
25-29,female,VUT,13114.0
30-34,female,VUT,11410.0
35-39,female,VUT,9273.0
40-44,female,VUT,5804.0
45-49,female,VUT,5983.0
50-54,female,VUT,4914.0
55-59,female,VUT,4388.0
60-64,female,VUT,3604.0
65-69,female,VUT,2527.0
70-74,female,VUT,1367.0
75-79,female,VUT,668.0
80-84,female,VUT,387.0
85-89,female,VUT,271.0
90-94,female,VUT,173.0
95+,female,VUT,50.0
all-a,female,VUT,145887.0
<1,male,VUT,4464.400000000001
1-4,male,VUT,17857.6
5-9,male,VUT,20279.0
10-14,male,VUT,16731.0
15-19,male,VUT,13466.0
20-24,male,VUT,11852.0
25-29,male,VUT,11982.0
30-34,male,VUT,10652.0
35-39,male,VUT,8884.0
40-44,male,VUT,6632.0
45-49,male,VUT,7164.0
50-54,male,VUT,5420.0
55-59,male,VUT,4307.0
60-64,male,VUT,3261.0
65-69,male,VUT,2481.0
70-74,male,VUT,1753.0
75-79,male,VUT,1083.0
80-84,male,VUT,639.0
85-89,male,VUT,340.0
90-94,male,VUT,171.0
95+,male,VUT,35.0
all-a,male,VUT,149454.0
<1,female,YEM,557390.4
1-4,female,YEM,2229561.6
5-9,female,YEM,2322708.0
10-14,female,YEM,2080725.0
15-19,female,YEM,1840460.0
20-24,female,YEM,1654438.0
25-29,female,YEM,1555214.0
30-34,female,YEM,1320540.0
35-39,female,YEM,1044020.0
40-44,female,YEM,784758.0
45-49,female,YEM,602334.0
50-54,female,YEM,467295.0
55-59,female,YEM,350555.0
60-64,female,YEM,258613.0
65-69,female,YEM,185369.0
70-74,female,YEM,150300.0
75-79,female,YEM,100370.0
80-84,female,YEM,53849.0
85-89,female,YEM,20145.0
90-94,female,YEM,4757.0
95+,female,YEM,587.0
all-a,female,YEM,17583989.0
<1,male,YEM,585947.4
1-4,male,YEM,2343789.6
5-9,male,YEM,2436198.0
10-14,male,YEM,2179227.0
15-19,male,YEM,1922851.0
20-24,male,YEM,1709270.0
25-29,male,YEM,1596632.0
30-34,male,YEM,1356025.0
35-39,male,YEM,1080709.0
40-44,male,YEM,810389.0
45-49,male,YEM,611526.0
50-54,male,YEM,461081.0
55-59,male,YEM,332326.0
60-64,male,YEM,232899.0
65-69,male,YEM,155536.0
70-74,male,YEM,118893.0
75-79,male,YEM,73567.0
80-84,male,YEM,35641.0
85-89,male,YEM,11787.0
90-94,male,YEM,2214.0
95+,male,YEM,183.0
all-a,male,YEM,18056691.0
<1,female,ZAF,547835.8
1-4,female,ZAF,2191343.2
5-9,female,ZAF,2686303.0
10-14,female,ZAF,2678685.0
15-19,female,ZAF,2417419.0
20-24,female,ZAF,2669110.0
25-29,female,ZAF,2827277.0
30-34,female,ZAF,2772086.0
35-39,female,ZAF,2415809.0
40-44,female,ZAF,1922374.0
45-49,female,ZAF,1650640.0
50-54,female,ZAF,1471940.0
55-59,female,ZAF,1343449.0
60-64,female,ZAF,1090733.0
65-69,female,ZAF,820459.0
70-74,female,ZAF,540285.0
75-79,female,ZAF,377949.0
80-84,female,ZAF,273232.0
85-89,female,ZAF,163303.0
90-94,female,ZAF,62349.0
95+,female,ZAF,18099.0
all-a,female,ZAF,30940680.0
<1,male,ZAF,557948.4
1-4,male,ZAF,2231793.6
5-9,male,ZAF,2733048.0
10-14,male,ZAF,2722230.0
15-19,male,ZAF,2477148.0
20-24,male,ZAF,2677344.0
25-29,male,ZAF,2802580.0
30-34,male,ZAF,2777706.0
35-39,male,ZAF,2439813.0
40-44,male,ZAF,1844733.0
45-49,male,ZAF,1458580.0
50-54,male,ZAF,1182480.0
55-59,male,ZAF,1038558.0
60-64,male,ZAF,825875.0
65-69,male,ZAF,585331.0
70-74,male,ZAF,348439.0
75-79,male,ZAF,204525.0
80-84,male,ZAF,122384.0
85-89,male,ZAF,71548.0
90-94,male,ZAF,27944.0
95+,male,ZAF,8805.0
all-a,male,ZAF,29138813.0
<1,female,ZMB,298143.8
1-4,female,ZMB,1192575.2
5-9,female,ZMB,1374295.0
10-14,female,ZMB,1229610.0
15-19,female,ZMB,1033323.0000000001
20-24,female,ZMB,884378.0
25-29,female,ZMB,754783.0
30-34,female,ZMB,650738.0
35-39,female,ZMB,539987.0
40-44,female,ZMB,439268.0
45-49,female,ZMB,333800.0
50-54,female,ZMB,243944.0
55-59,female,ZMB,180385.0
60-64,female,ZMB,130431.99999999999
65-69,female,ZMB,91274.0
70-74,female,ZMB,55492.0
75-79,female,ZMB,32459.000000000004
80-84,female,ZMB,15839.0
85-89,female,ZMB,6077.0
90-94,female,ZMB,1672.0
95+,female,ZMB,337.0
all-a,female,ZMB,9488812.0
<1,male,ZMB,298559.0
1-4,male,ZMB,1194236.0
5-9,male,ZMB,1372642.0
10-14,male,ZMB,1222693.0
15-19,male,ZMB,1020388.0
20-24,male,ZMB,871570.0
25-29,male,ZMB,747278.0
30-34,male,ZMB,652353.0
35-39,male,ZMB,546191.0
40-44,male,ZMB,439013.0
45-49,male,ZMB,320797.0
50-54,male,ZMB,221637.0
55-59,male,ZMB,154034.0
