country,sex,cause,age,source_country,death_rate_per_1000
LAO,male,HaemorrhagicStroke,50-54,LAO,1.2052
LAO,male,HaemorrhagicStroke,55-59,LAO,2.1934
LAO,male,HaemorrhagicStroke,60-64,LAO,3.4345999999999997
LAO,male,HaemorrhagicStroke,65-69,LAO,5.6429
LAO,male,HaemorrhagicStroke,70-74,LAO,7.0081
LAO,male,HaemorrhagicStroke,75-79,LAO,9.4552
LAO,male,HaemorrhagicStroke,80-84,LAO,8.26
LAO,male,HaemorrhagicStroke,85-89,LAO,19.3047
LAO,male,HaemorrhagicStroke,90-94,LAO,19.3047
LAO,male,HaemorrhagicStroke,95+,LAO,19.3047
LAO,male,HaemorrhagicStroke,<1,LAO,0.1424
LAO,male,StomachCancer,1-4,LAO,0.0
LAO,male,StomachCancer,10-14,LAO,0.0
LAO,male,StomachCancer,15-19,LAO,0.0
LAO,male,StomachCancer,20-24,LAO,0.0060999999999999995
LAO,male,StomachCancer,25-29,LAO,0.0018
LAO,male,StomachCancer,30-34,LAO,0.0089
LAO,male,StomachCancer,35-39,LAO,0.034
LAO,male,StomachCancer,40-44,LAO,0.0901
LAO,male,StomachCancer,45-49,LAO,0.1722
LAO,male,StomachCancer,5-9,LAO,0.0
LAO,male,StomachCancer,50-54,LAO,0.29460000000000003
LAO,male,StomachCancer,55-59,LAO,0.461
LAO,male,StomachCancer,60-64,LAO,0.6886
LAO,male,StomachCancer,65-69,LAO,0.9361
LAO,male,StomachCancer,70-74,LAO,1.1855
LAO,male,StomachCancer,75-79,LAO,1.4044999999999999
LAO,male,StomachCancer,80-84,LAO,1.597
LAO,male,StomachCancer,85-89,LAO,2.4725
LAO,male,StomachCancer,90-94,LAO,2.4725
LAO,male,StomachCancer,95+,LAO,2.4725
LAO,male,StomachCancer,<1,LAO,0.0
LAO,male,Stroke,1-4,LAO,0.0013
LAO,male,Stroke,10-14,LAO,0.0012
LAO,male,Stroke,15-19,LAO,0.0026
LAO,male,Stroke,20-24,LAO,0.0032
LAO,male,Stroke,25-29,LAO,0.0032
LAO,male,Stroke,30-34,LAO,0.0067
LAO,male,Stroke,35-39,LAO,0.0146
LAO,male,Stroke,40-44,LAO,0.0349
LAO,male,Stroke,45-49,LAO,0.087
LAO,male,Stroke,5-9,LAO,0.0007000000000000001
LAO,male,Stroke,50-54,LAO,0.2104
LAO,male,Stroke,55-59,LAO,0.4374
LAO,male,Stroke,60-64,LAO,1.3331
LAO,male,Stroke,65-69,LAO,2.608
LAO,male,Stroke,70-74,LAO,5.8717
LAO,male,Stroke,75-79,LAO,8.8782
LAO,male,Stroke,80-84,LAO,15.887599999999999
LAO,male,Stroke,85-89,LAO,39.6749
LAO,male,Stroke,90-94,LAO,39.6749
LAO,male,Stroke,95+,LAO,39.6749
LAO,male,Stroke,<1,LAO,0.0102
LAO,male,T2DM,1-4,LAO,0.0012
LAO,male,T2DM,10-14,LAO,0.0029
LAO,male,T2DM,15-19,LAO,0.0048
LAO,male,T2DM,20-24,LAO,0.0063
LAO,male,T2DM,25-29,LAO,0.0059
LAO,male,T2DM,30-34,LAO,0.0127
LAO,male,T2DM,35-39,LAO,0.0269
LAO,male,T2DM,40-44,LAO,0.0625
LAO,male,T2DM,45-49,LAO,0.1308
LAO,male,T2DM,5-9,LAO,0.0009
LAO,male,T2DM,50-54,LAO,0.2919
LAO,male,T2DM,55-59,LAO,0.564
LAO,male,T2DM,60-64,LAO,0.9811
LAO,male,T2DM,65-69,LAO,1.4838999999999998
LAO,male,T2DM,70-74,LAO,1.9143999999999999
LAO,male,T2DM,75-79,LAO,2.3915
LAO,male,T2DM,80-84,LAO,2.6952999999999996
LAO,male,T2DM,85-89,LAO,5.7487
LAO,male,T2DM,90-94,LAO,5.7487
LAO,male,T2DM,95+,LAO,5.7487
LAO,male,T2DM,<1,LAO,0.0040999999999999995
LBN,female,CHD,1-4,LBN,0.0
LBN,female,CHD,10-14,LBN,0.0
LBN,female,CHD,15-19,LBN,0.0066
LBN,female,CHD,20-24,LBN,0.013500000000000002
LBN,female,CHD,25-29,LBN,0.0183
LBN,female,CHD,30-34,LBN,0.0167
LBN,female,CHD,35-39,LBN,0.024399999999999998
LBN,female,CHD,40-44,LBN,0.0493
LBN,female,CHD,45-49,LBN,0.1121
LBN,female,CHD,5-9,LBN,0.0
LBN,female,CHD,50-54,LBN,0.19469999999999998
LBN,female,CHD,55-59,LBN,0.386
LBN,female,CHD,60-64,LBN,0.6236
LBN,female,CHD,65-69,LBN,1.4432
LBN,female,CHD,70-74,LBN,2.8960000000000004
LBN,female,CHD,75-79,LBN,5.5471
LBN,female,CHD,80-84,LBN,12.8758
LBN,female,CHD,85-89,LBN,25.6112
LBN,female,CHD,90-94,LBN,25.6112
LBN,female,CHD,95+,LBN,25.6112
LBN,female,CHD,<1,LBN,0.0
LBN,female,CKD,1-4,LBN,0.0025
LBN,female,CKD,10-14,LBN,0.0083
LBN,female,CKD,15-19,LBN,0.009699999999999999
LBN,female,CKD,20-24,LBN,0.016200000000000003
LBN,female,CKD,25-29,LBN,0.0189
LBN,female,CKD,30-34,LBN,0.0135
LBN,female,CKD,35-39,LBN,0.018099999999999998
LBN,female,CKD,40-44,LBN,0.0286
LBN,female,CKD,45-49,LBN,0.057100000000000005
LBN,female,CKD,5-9,LBN,0.0049
LBN,female,CKD,50-54,LBN,0.098
LBN,female,CKD,55-59,LBN,0.1754
LBN,female,CKD,60-64,LBN,0.26990000000000003
LBN,female,CKD,65-69,LBN,0.6646
LBN,female,CKD,70-74,LBN,1.2941
LBN,female,CKD,75-79,LBN,2.2146
LBN,female,CKD,80-84,LBN,5.0419
LBN,female,CKD,85-89,LBN,9.084600000000002
LBN,female,CKD,90-94,LBN,9.084600000000002
LBN,female,CKD,95+,LBN,9.084600000000002
LBN,female,CKD,<1,LBN,0.0175
LBN,female,CRC,1-4,LBN,0.0
LBN,female,CRC,10-14,LBN,0.0
LBN,female,CRC,15-19,LBN,0.0
LBN,female,CRC,20-24,LBN,0.0
LBN,female,CRC,25-29,LBN,0.0066
LBN,female,CRC,30-34,LBN,0.004
LBN,female,CRC,35-39,LBN,0.0174
LBN,female,CRC,40-44,LBN,0.032
LBN,female,CRC,45-49,LBN,0.0661
LBN,female,CRC,5-9,LBN,0.0
LBN,female,CRC,50-54,LBN,0.0916
LBN,female,CRC,55-59,LBN,0.1361
LBN,female,CRC,60-64,LBN,0.16829999999999998
LBN,female,CRC,65-69,LBN,0.21600000000000003
LBN,female,CRC,70-74,LBN,0.2813
LBN,female,CRC,75-79,LBN,0.4053
LBN,female,CRC,80-84,LBN,0.6202000000000001
LBN,female,CRC,85-89,LBN,0.7609999999999999
LBN,female,CRC,90-94,LBN,0.7609999999999999
LBN,female,CRC,95+,LBN,0.7609999999999999
LBN,female,CRC,<1,LBN,0.0
LBN,female,HaemorrhagicStroke,1-4,LBN,0.0027
LBN,female,HaemorrhagicStroke,10-14,LBN,0.0045000000000000005
LBN,female,HaemorrhagicStroke,15-19,LBN,0.0048
LBN,female,HaemorrhagicStroke,20-24,LBN,0.0097
LBN,female,HaemorrhagicStroke,25-29,LBN,0.0102
LBN,female,HaemorrhagicStroke,30-34,LBN,0.0085
LBN,female,HaemorrhagicStroke,35-39,LBN,0.0137
LBN,female,HaemorrhagicStroke,40-44,LBN,0.0248
LBN,female,HaemorrhagicStroke,45-49,LBN,0.0471
LBN,female,HaemorrhagicStroke,5-9,LBN,0.0040999999999999995
LBN,female,HaemorrhagicStroke,50-54,LBN,0.07
LBN,female,HaemorrhagicStroke,55-59,LBN,0.1233
LBN,female,HaemorrhagicStroke,60-64,LBN,0.15039999999999998
LBN,female,HaemorrhagicStroke,65-69,LBN,0.3333
LBN,female,HaemorrhagicStroke,70-74,LBN,0.5752
LBN,female,HaemorrhagicStroke,75-79,LBN,1.1251
LBN,female,HaemorrhagicStroke,80-84,LBN,2.2052
LBN,female,HaemorrhagicStroke,85-89,LBN,3.4233
LBN,female,HaemorrhagicStroke,90-94,LBN,3.4233
LBN,female,HaemorrhagicStroke,95+,LBN,3.4233
LBN,female,HaemorrhagicStroke,<1,LBN,0.014499999999999999
LBN,female,StomachCancer,1-4,LBN,0.0
LBN,female,StomachCancer,10-14,LBN,0.0
LBN,female,StomachCancer,15-19,LBN,0.0
LBN,female,StomachCancer,20-24,LBN,0.0017000000000000001
LBN,female,StomachCancer,25-29,LBN,0.0066
LBN,female,StomachCancer,30-34,LBN,0.0053
LBN,female,StomachCancer,35-39,LBN,0.0086
LBN,female,StomachCancer,40-44,LBN,0.0159
LBN,female,StomachCancer,45-49,LBN,0.0264
LBN,female,StomachCancer,5-9,LBN,0.0
LBN,female,StomachCancer,50-54,LBN,0.0478
LBN,female,StomachCancer,55-59,LBN,0.0558
LBN,female,StomachCancer,60-64,LBN,0.0616
LBN,female,StomachCancer,65-69,LBN,0.0727
LBN,female,StomachCancer,70-74,LBN,0.0799
LBN,female,StomachCancer,75-79,LBN,0.1047
LBN,female,StomachCancer,80-84,LBN,0.1316
LBN,female,StomachCancer,85-89,LBN,0.1411
LBN,female,StomachCancer,90-94,LBN,0.1411
LBN,female,StomachCancer,95+,LBN,0.1411
LBN,female,StomachCancer,<1,LBN,0.0
LBN,female,Stroke,1-4,LBN,0.0004
LBN,female,Stroke,10-14,LBN,0.0007000000000000001
LBN,female,Stroke,15-19,LBN,0.0014000000000000002
LBN,female,Stroke,20-24,LBN,0.0028000000000000004
LBN,female,Stroke,25-29,LBN,0.0032
LBN,female,Stroke,30-34,LBN,0.003
LBN,female,Stroke,35-39,LBN,0.0049
LBN,female,Stroke,40-44,LBN,0.0092
LBN,female,Stroke,45-49,LBN,0.019799999999999998
LBN,female,Stroke,5-9,LBN,0.0006
LBN,female,Stroke,50-54,LBN,0.0368
LBN,female,Stroke,55-59,LBN,0.0701
LBN,female,Stroke,60-64,LBN,0.14429999999999998
LBN,female,Stroke,65-69,LBN,0.3678
LBN,female,Stroke,70-74,LBN,0.9943000000000001
LBN,female,Stroke,75-79,LBN,2.0194
LBN,female,Stroke,80-84,LBN,5.9140999999999995
LBN,female,Stroke,85-89,LBN,11.0998
LBN,female,Stroke,90-94,LBN,11.0998
LBN,female,Stroke,95+,LBN,11.0998
LBN,female,Stroke,<1,LBN,0.0025
LBN,female,T2DM,1-4,LBN,0.0009
LBN,female,T2DM,10-14,LBN,0.0024
LBN,female,T2DM,15-19,LBN,0.0043
LBN,female,T2DM,20-24,LBN,0.0083
LBN,female,T2DM,25-29,LBN,0.011000000000000001
LBN,female,T2DM,30-34,LBN,0.0083
LBN,female,T2DM,35-39,LBN,0.0128
LBN,female,T2DM,40-44,LBN,0.026699999999999998
LBN,female,T2DM,45-49,LBN,0.0697
LBN,female,T2DM,5-9,LBN,0.0015
LBN,female,T2DM,50-54,LBN,0.1423
LBN,female,T2DM,55-59,LBN,0.2345
LBN,female,T2DM,60-64,LBN,0.2774
LBN,female,T2DM,65-69,LBN,0.6415000000000001
LBN,female,T2DM,70-74,LBN,1.1429
LBN,female,T2DM,75-79,LBN,1.7421
LBN,female,T2DM,80-84,LBN,3.2142
LBN,female,T2DM,85-89,LBN,5.291900000000001
LBN,female,T2DM,90-94,LBN,5.291900000000001
LBN,female,T2DM,95+,LBN,5.291900000000001
LBN,female,T2DM,<1,LBN,0.003
LBN,male,CHD,1-4,LBN,0.0
LBN,male,CHD,10-14,LBN,0.0
LBN,male,CHD,15-19,LBN,0.0101
LBN,male,CHD,20-24,LBN,0.0151
LBN,male,CHD,25-29,LBN,0.0377
LBN,male,CHD,30-34,LBN,0.0768
LBN,male,CHD,35-39,LBN,0.1391
LBN,male,CHD,40-44,LBN,0.2682
LBN,male,CHD,45-49,LBN,0.5736
LBN,male,CHD,5-9,LBN,0.0
LBN,male,CHD,50-54,LBN,1.0276
LBN,male,CHD,55-59,LBN,1.8100999999999998
LBN,male,CHD,60-64,LBN,2.6096
LBN,male,CHD,65-69,LBN,4.0254
LBN,male,CHD,70-74,LBN,6.0775
LBN,male,CHD,75-79,LBN,11.1104
LBN,male,CHD,80-84,LBN,18.6779
LBN,male,CHD,85-89,LBN,30.917800000000003
LBN,male,CHD,90-94,LBN,30.917800000000003
LBN,male,CHD,95+,LBN,30.917800000000003
LBN,male,CHD,<1,LBN,0.0
LBN,male,CKD,1-4,LBN,0.0027
LBN,male,CKD,10-14,LBN,0.0078000000000000005
LBN,male,CKD,15-19,LBN,0.006900000000000001
LBN,male,CKD,20-24,LBN,0.0086
LBN,male,CKD,25-29,LBN,0.0136
LBN,male,CKD,30-34,LBN,0.0209
LBN,male,CKD,35-39,LBN,0.0325
LBN,male,CKD,40-44,LBN,0.0494
LBN,male,CKD,45-49,LBN,0.094
LBN,male,CKD,5-9,LBN,0.005699999999999999
LBN,male,CKD,50-54,LBN,0.19119999999999998
LBN,male,CKD,55-59,LBN,0.3618
LBN,male,CKD,60-64,LBN,0.6274
LBN,male,CKD,65-69,LBN,1.0349
LBN,male,CKD,70-74,LBN,1.9197000000000002
LBN,male,CKD,75-79,LBN,3.5482
LBN,male,CKD,80-84,LBN,6.4214
LBN,male,CKD,85-89,LBN,11.2659
LBN,male,CKD,90-94,LBN,11.2659
LBN,male,CKD,95+,LBN,11.2659
LBN,male,CKD,<1,LBN,0.0173
LBN,male,CRC,1-4,LBN,0.0
LBN,male,CRC,10-14,LBN,0.0
LBN,male,CRC,15-19,LBN,0.0
LBN,male,CRC,20-24,LBN,0.0
LBN,male,CRC,25-29,LBN,0.004
LBN,male,CRC,30-34,LBN,0.015
LBN,male,CRC,35-39,LBN,0.03
LBN,male,CRC,40-44,LBN,0.045
LBN,male,CRC,45-49,LBN,0.0775
LBN,male,CRC,5-9,LBN,0.0
LBN,male,CRC,50-54,LBN,0.127
LBN,male,CRC,55-59,LBN,0.1698
LBN,male,CRC,60-64,LBN,0.2643
LBN,male,CRC,65-69,LBN,0.4251
LBN,male,CRC,70-74,LBN,0.6022
LBN,male,CRC,75-79,LBN,0.8661
LBN,male,CRC,80-84,LBN,1.1523999999999999
LBN,male,CRC,85-89,LBN,1.7147999999999999
LBN,male,CRC,90-94,LBN,1.7147999999999999
LBN,male,CRC,95+,LBN,1.7147999999999999
LBN,male,CRC,<1,LBN,0.0
LBN,male,HaemorrhagicStroke,1-4,LBN,0.0039000000000000003
LBN,male,HaemorrhagicStroke,10-14,LBN,0.0103
LBN,male,HaemorrhagicStroke,15-19,LBN,0.0096
LBN,male,HaemorrhagicStroke,20-24,LBN,0.0151
LBN,male,HaemorrhagicStroke,25-29,LBN,0.0223
LBN,male,HaemorrhagicStroke,30-34,LBN,0.0264
LBN,male,HaemorrhagicStroke,35-39,LBN,0.0412
LBN,male,HaemorrhagicStroke,40-44,LBN,0.06280000000000001
LBN,male,HaemorrhagicStroke,45-49,LBN,0.12269999999999999
LBN,male,HaemorrhagicStroke,5-9,LBN,0.008
LBN,male,HaemorrhagicStroke,50-54,LBN,0.1966
LBN,male,HaemorrhagicStroke,55-59,LBN,0.3276
LBN,male,HaemorrhagicStroke,60-64,LBN,0.43560000000000004
LBN,male,HaemorrhagicStroke,65-69,LBN,0.6918000000000001
LBN,male,HaemorrhagicStroke,70-74,LBN,1.1079999999999999
LBN,male,HaemorrhagicStroke,75-79,LBN,2.048
LBN,male,HaemorrhagicStroke,80-84,LBN,2.8202
LBN,male,HaemorrhagicStroke,85-89,LBN,4.305899999999999
LBN,male,HaemorrhagicStroke,90-94,LBN,4.305899999999999
LBN,male,HaemorrhagicStroke,95+,LBN,4.305899999999999
LBN,male,HaemorrhagicStroke,<1,LBN,0.016399999999999998
LBN,male,StomachCancer,1-4,LBN,0.0
LBN,male,StomachCancer,10-14,LBN,0.0
LBN,male,StomachCancer,15-19,LBN,0.0
LBN,male,StomachCancer,20-24,LBN,0.0
LBN,male,StomachCancer,25-29,LBN,0.0
LBN,male,StomachCancer,30-34,LBN,0.0076
LBN,male,StomachCancer,35-39,LBN,0.0137
LBN,male,StomachCancer,40-44,LBN,0.0226
LBN,male,StomachCancer,45-49,LBN,0.041299999999999996
LBN,male,StomachCancer,5-9,LBN,0.0
LBN,male,StomachCancer,50-54,LBN,0.0699
LBN,male,StomachCancer,55-59,LBN,0.0908
LBN,male,StomachCancer,60-64,LBN,0.1294
LBN,male,StomachCancer,65-69,LBN,0.16820000000000002
LBN,male,StomachCancer,70-74,LBN,0.20620000000000002
LBN,male,StomachCancer,75-79,LBN,0.2784
LBN,male,StomachCancer,80-84,LBN,0.3329
LBN,male,StomachCancer,85-89,LBN,0.5096
LBN,male,StomachCancer,90-94,LBN,0.5096
LBN,male,StomachCancer,95+,LBN,0.5096
LBN,male,StomachCancer,<1,LBN,0.0
LBN,male,Stroke,1-4,LBN,0.0004
LBN,male,Stroke,10-14,LBN,0.0006
LBN,male,Stroke,15-19,LBN,0.0011
LBN,male,Stroke,20-24,LBN,0.0015
LBN,male,Stroke,25-29,LBN,0.0028000000000000004
LBN,male,Stroke,30-34,LBN,0.0044
LBN,male,Stroke,35-39,LBN,0.0088
LBN,male,Stroke,40-44,LBN,0.015300000000000001
LBN,male,Stroke,45-49,LBN,0.0481
LBN,male,Stroke,5-9,LBN,0.0007000000000000001
LBN,male,Stroke,50-54,LBN,0.1016
LBN,male,Stroke,55-59,LBN,0.1839
LBN,male,Stroke,60-64,LBN,0.40740000000000004
LBN,male,Stroke,65-69,LBN,0.6995
LBN,male,Stroke,70-74,LBN,1.5697
LBN,male,Stroke,75-79,LBN,3.2313
LBN,male,Stroke,80-84,LBN,6.4201
LBN,male,Stroke,85-89,LBN,10.6297
LBN,male,Stroke,90-94,LBN,10.6297
LBN,male,Stroke,95+,LBN,10.6297
LBN,male,Stroke,<1,LBN,0.0022
LBN,male,T2DM,1-4,LBN,0.0004
LBN,male,T2DM,10-14,LBN,0.0011
LBN,male,T2DM,15-19,LBN,0.002
LBN,male,T2DM,20-24,LBN,0.0034999999999999996
LBN,male,T2DM,25-29,LBN,0.006999999999999999
LBN,male,T2DM,30-34,LBN,0.0116
LBN,male,T2DM,35-39,LBN,0.0213
LBN,male,T2DM,40-44,LBN,0.042300000000000004
LBN,male,T2DM,45-49,LBN,0.1121
LBN,male,T2DM,5-9,LBN,0.0008
LBN,male,T2DM,50-54,LBN,0.25670000000000004
LBN,male,T2DM,55-59,LBN,0.4597
LBN,male,T2DM,60-64,LBN,0.7975
LBN,male,T2DM,65-69,LBN,1.7271
LBN,male,T2DM,70-74,LBN,3.1026
LBN,male,T2DM,75-79,LBN,5.1012
LBN,male,T2DM,80-84,LBN,5.9940999999999995
LBN,male,T2DM,85-89,LBN,8.3574
LBN,male,T2DM,90-94,LBN,8.3574
LBN,male,T2DM,95+,LBN,8.3574
LBN,male,T2DM,<1,LBN,0.0026
LBR,female,CHD,1-4,LBR,0.0
LBR,female,CHD,10-14,LBR,0.0
LBR,female,CHD,15-19,LBR,0.0095
LBR,female,CHD,20-24,LBR,0.0233
LBR,female,CHD,25-29,LBR,0.009000000000000001
LBR,female,CHD,30-34,LBR,0.030600000000000002
LBR,female,CHD,35-39,LBR,0.043899999999999995
LBR,female,CHD,40-44,LBR,0.10619999999999999
LBR,female,CHD,45-49,LBR,0.287
LBR,female,CHD,5-9,LBR,0.0
LBR,female,CHD,50-54,LBR,0.6648999999999999
LBR,female,CHD,55-59,LBR,1.1443
LBR,female,CHD,60-64,LBR,2.6236
LBR,female,CHD,65-69,LBR,4.5603
LBR,female,CHD,70-74,LBR,6.8638
LBR,female,CHD,75-79,LBR,10.5107
LBR,female,CHD,80-84,LBR,14.6479
LBR,female,CHD,85-89,LBR,23.753800000000002
LBR,female,CHD,90-94,LBR,23.753800000000002
LBR,female,CHD,95+,LBR,23.753800000000002
LBR,female,CHD,<1,LBR,0.0
LBR,female,CKD,1-4,LBR,0.005
LBR,female,CKD,10-14,LBR,0.022
LBR,female,CKD,15-19,LBR,0.031100000000000003
LBR,female,CKD,20-24,LBR,0.055400000000000005
LBR,female,CKD,25-29,LBR,0.0387
LBR,female,CKD,30-34,LBR,0.039099999999999996
LBR,female,CKD,35-39,LBR,0.052599999999999994
LBR,female,CKD,40-44,LBR,0.0869
LBR,female,CKD,45-49,LBR,0.1523
LBR,female,CKD,5-9,LBR,0.020399999999999998
LBR,female,CKD,50-54,LBR,0.3396
LBR,female,CKD,55-59,LBR,0.5671999999999999
LBR,female,CKD,60-64,LBR,0.721
LBR,female,CKD,65-69,LBR,1.3208
LBR,female,CKD,70-74,LBR,1.8632
LBR,female,CKD,75-79,LBR,2.8964999999999996
LBR,female,CKD,80-84,LBR,5.4671
LBR,female,CKD,85-89,LBR,9.371199999999998
LBR,female,CKD,90-94,LBR,9.371199999999998
LBR,female,CKD,95+,LBR,9.371199999999998
LBR,female,CKD,<1,LBR,0.034100000000000005
LBR,female,CRC,1-4,LBR,0.0
LBR,female,CRC,10-14,LBR,0.0
LBR,female,CRC,15-19,LBR,0.0
LBR,female,CRC,20-24,LBR,0.0
LBR,female,CRC,25-29,LBR,0.0023
LBR,female,CRC,30-34,LBR,0.010700000000000001
LBR,female,CRC,35-39,LBR,0.020499999999999997
LBR,female,CRC,40-44,LBR,0.024900000000000002
LBR,female,CRC,45-49,LBR,0.0344
LBR,female,CRC,5-9,LBR,0.0
LBR,female,CRC,50-54,LBR,0.0495
LBR,female,CRC,55-59,LBR,0.0699
LBR,female,CRC,60-64,LBR,0.1378
LBR,female,CRC,65-69,LBR,0.17739999999999997
LBR,female,CRC,70-74,LBR,0.1997
LBR,female,CRC,75-79,LBR,0.2623
LBR,female,CRC,80-84,LBR,0.33130000000000004
LBR,female,CRC,85-89,LBR,0.32380000000000003
LBR,female,CRC,90-94,LBR,0.32380000000000003
LBR,female,CRC,95+,LBR,0.32380000000000003
LBR,female,CRC,<1,LBR,0.0
LBR,female,HaemorrhagicStroke,1-4,LBR,0.0027
LBR,female,HaemorrhagicStroke,10-14,LBR,0.0298
LBR,female,HaemorrhagicStroke,15-19,LBR,0.034
LBR,female,HaemorrhagicStroke,20-24,LBR,0.044000000000000004
LBR,female,HaemorrhagicStroke,25-29,LBR,0.0285
LBR,female,HaemorrhagicStroke,30-34,LBR,0.0417
LBR,female,HaemorrhagicStroke,35-39,LBR,0.0787
LBR,female,HaemorrhagicStroke,40-44,LBR,0.1889
LBR,female,HaemorrhagicStroke,45-49,LBR,0.3582
LBR,female,HaemorrhagicStroke,5-9,LBR,0.0102
LBR,female,HaemorrhagicStroke,50-54,LBR,1.0170000000000001
LBR,female,HaemorrhagicStroke,55-59,LBR,1.6705
LBR,female,HaemorrhagicStroke,60-64,LBR,2.4668
LBR,female,HaemorrhagicStroke,65-69,LBR,4.5913
LBR,female,HaemorrhagicStroke,70-74,LBR,5.3648
LBR,female,HaemorrhagicStroke,75-79,LBR,8.5552
LBR,female,HaemorrhagicStroke,80-84,LBR,7.7599
LBR,female,HaemorrhagicStroke,85-89,LBR,12.191300000000002
LBR,female,HaemorrhagicStroke,90-94,LBR,12.191300000000002
LBR,female,HaemorrhagicStroke,95+,LBR,12.191300000000002
LBR,female,HaemorrhagicStroke,<1,LBR,0.0558
LBR,female,StomachCancer,1-4,LBR,0.0
LBR,female,StomachCancer,10-14,LBR,0.0
LBR,female,StomachCancer,15-19,LBR,0.0
LBR,female,StomachCancer,20-24,LBR,0.0
LBR,female,StomachCancer,25-29,LBR,0.0023
LBR,female,StomachCancer,30-34,LBR,0.008100000000000001
LBR,female,StomachCancer,35-39,LBR,0.0148
LBR,female,StomachCancer,40-44,LBR,0.0252
LBR,female,StomachCancer,45-49,LBR,0.0388
LBR,female,StomachCancer,5-9,LBR,0.0
LBR,female,StomachCancer,50-54,LBR,0.067
LBR,female,StomachCancer,55-59,LBR,0.0919
LBR,female,StomachCancer,60-64,LBR,0.1481
LBR,female,StomachCancer,65-69,LBR,0.19
LBR,female,StomachCancer,70-74,LBR,0.2571
LBR,female,StomachCancer,75-79,LBR,0.2915
LBR,female,StomachCancer,80-84,LBR,0.32020000000000004
LBR,female,StomachCancer,85-89,LBR,0.4179
LBR,female,StomachCancer,90-94,LBR,0.4179
LBR,female,StomachCancer,95+,LBR,0.4179
LBR,female,StomachCancer,<1,LBR,0.0
LBR,female,Stroke,1-4,LBR,0.0004
LBR,female,Stroke,10-14,LBR,0.0026
LBR,female,Stroke,15-19,LBR,0.0038
LBR,female,Stroke,20-24,LBR,0.0046
LBR,female,Stroke,25-29,LBR,0.0032
LBR,female,Stroke,30-34,LBR,0.0048
LBR,female,Stroke,35-39,LBR,0.008199999999999999
LBR,female,Stroke,40-44,LBR,0.020099999999999996
LBR,female,Stroke,45-49,LBR,0.0409
LBR,female,Stroke,5-9,LBR,0.0012
LBR,female,Stroke,50-54,LBR,0.1282
LBR,female,Stroke,55-59,LBR,0.2468
LBR,female,Stroke,60-64,LBR,0.6826000000000001
LBR,female,Stroke,65-69,LBR,1.4569
LBR,female,Stroke,70-74,LBR,3.8549
LBR,female,Stroke,75-79,LBR,7.03
LBR,female,Stroke,80-84,LBR,11.718900000000001
LBR,female,Stroke,85-89,LBR,21.7357
LBR,female,Stroke,90-94,LBR,21.7357
LBR,female,Stroke,95+,LBR,21.7357
LBR,female,Stroke,<1,LBR,0.0073
LBR,female,T2DM,1-4,LBR,0.0005
LBR,female,T2DM,10-14,LBR,0.0091
LBR,female,T2DM,15-19,LBR,0.0191
LBR,female,T2DM,20-24,LBR,0.026000000000000002
LBR,female,T2DM,25-29,LBR,0.016399999999999998
LBR,female,T2DM,30-34,LBR,0.0144
LBR,female,T2DM,35-39,LBR,0.030299999999999997
LBR,female,T2DM,40-44,LBR,0.0625
LBR,female,T2DM,45-49,LBR,0.13699999999999998
LBR,female,T2DM,5-9,LBR,0.004
LBR,female,T2DM,50-54,LBR,0.3738
LBR,female,T2DM,55-59,LBR,0.6165999999999999
LBR,female,T2DM,60-64,LBR,1.2011
LBR,female,T2DM,65-69,LBR,2.009
LBR,female,T2DM,70-74,LBR,2.5944
LBR,female,T2DM,75-79,LBR,3.6088
LBR,female,T2DM,80-84,LBR,5.783200000000001
LBR,female,T2DM,85-89,LBR,8.4714
LBR,female,T2DM,90-94,LBR,8.4714
LBR,female,T2DM,95+,LBR,8.4714
LBR,female,T2DM,<1,LBR,0.0031
LBR,male,CHD,1-4,LBR,0.0
LBR,male,CHD,10-14,LBR,0.0
LBR,male,CHD,15-19,LBR,0.008199999999999999
LBR,male,CHD,20-24,LBR,0.0144
LBR,male,CHD,25-29,LBR,0.0125
LBR,male,CHD,30-34,LBR,0.0348
LBR,male,CHD,35-39,LBR,0.0819
LBR,male,CHD,40-44,LBR,0.2
LBR,male,CHD,45-49,LBR,0.3513
LBR,male,CHD,5-9,LBR,0.0
LBR,male,CHD,50-54,LBR,0.6424
LBR,male,CHD,55-59,LBR,1.3213
LBR,male,CHD,60-64,LBR,2.4262
LBR,male,CHD,65-69,LBR,4.8513
LBR,male,CHD,70-74,LBR,6.7869
LBR,male,CHD,75-79,LBR,9.2873
LBR,male,CHD,80-84,LBR,15.1339
LBR,male,CHD,85-89,LBR,24.042399999999997
LBR,male,CHD,90-94,LBR,24.042399999999997
LBR,male,CHD,95+,LBR,24.042399999999997
LBR,male,CHD,<1,LBR,0.0
LBR,male,CKD,1-4,LBR,0.0079
LBR,male,CKD,10-14,LBR,0.056799999999999996
LBR,male,CKD,15-19,LBR,0.057
LBR,male,CKD,20-24,LBR,0.054299999999999994
LBR,male,CKD,25-29,LBR,0.06010000000000001
LBR,male,CKD,30-34,LBR,0.0473
LBR,male,CKD,35-39,LBR,0.1013
LBR,male,CKD,40-44,LBR,0.1594
LBR,male,CKD,45-49,LBR,0.14500000000000002
LBR,male,CKD,5-9,LBR,0.040799999999999996
LBR,male,CKD,50-54,LBR,0.3722
